traversal_achieved,total_climb_points,event,match,alliance_color,teams,auto_points,endgame_points,description
False,10,2026mefal,2026mefal_qm10,blue,"frc8046,frc190,frc61",0,10,"event=2026mefal match=2026mefal_qm10 BLUE teams=frc8046,frc190,frc61 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mefal,2026mefal_qm11,blue,"frc1307,frc4473,frc11131",0,10,"event=2026mefal match=2026mefal_qm11 BLUE teams=frc1307,frc4473,frc11131 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mefal,2026mefal_qm14,blue,"frc4564,frc11336,frc5687",0,10,"event=2026mefal match=2026mefal_qm14 BLUE teams=frc4564,frc11336,frc5687 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mefal,2026mefal_qm16,red,"frc8410,frc4564,frc8046",0,10,"event=2026mefal match=2026mefal_qm16 RED teams=frc8410,frc4564,frc8046 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mefal,2026mefal_qm16,blue,"frc172,frc6691,frc61",0,10,"event=2026mefal match=2026mefal_qm16 BLUE teams=frc172,frc6691,frc61 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mefal,2026mefal_qm21,red,"frc11336,frc61,frc8410",0,10,"event=2026mefal match=2026mefal_qm21 RED teams=frc11336,frc61,frc8410 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mefal,2026mefal_qm30,red,"frc1307,frc8410,frc61",0,10,"event=2026mefal match=2026mefal_qm30 RED teams=frc1307,frc8410,frc61 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mefal,2026mefal_qm33,blue,"frc61,frc7907,frc6329",0,10,"event=2026mefal match=2026mefal_qm33 BLUE teams=frc61,frc7907,frc6329 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mefal,2026mefal_qm37,red,"frc190,frc1307,frc6153",0,10,"event=2026mefal match=2026mefal_qm37 RED teams=frc190,frc1307,frc6153 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mefal,2026mefal_qm39,red,"frc4041,frc61,frc8046",0,10,"event=2026mefal match=2026mefal_qm39 RED teams=frc4041,frc61,frc8046 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mefal,2026mefal_qm39,blue,"frc7407,frc2648,frc1307",0,10,"event=2026mefal match=2026mefal_qm39 BLUE teams=frc7407,frc2648,frc1307 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mefal,2026mefal_qm40,red,"frc11336,frc8023,frc3597",0,10,"event=2026mefal match=2026mefal_qm40 RED teams=frc11336,frc8023,frc3597 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mefal,2026mefal_sf1m1,red,"frc5687,frc1307,frc6329",0,10,"event=2026mefal match=2026mefal_sf1m1 RED teams=frc5687,frc1307,frc6329 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mefal,2026mefal_sf7m1,blue,"frc172,frc61,frc8023",0,10,"event=2026mefal match=2026mefal_sf7m1 BLUE teams=frc172,frc61,frc8023 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mefal,2026mefal_sf9m1,red,"frc172,frc61,frc8023",0,10,"event=2026mefal match=2026mefal_sf9m1 RED teams=frc172,frc61,frc8023 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026miche,2026miche_qm11,red,"frc27,frc5314,frc8373",0,10,"event=2026miche match=2026miche_qm11 RED teams=frc27,frc5314,frc8373 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026miche,2026miche_qm21,red,"frc1502,frc240,frc5144",0,10,"event=2026miche match=2026miche_qm21 RED teams=frc1502,frc240,frc5144 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026miche,2026miche_qm32,red,"frc8373,frc6081,frc5708",0,10,"event=2026miche match=2026miche_qm32 RED teams=frc8373,frc6081,frc5708 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026miche,2026miche_qm36,red,"frc6081,frc5144,frc3641",0,10,"event=2026miche match=2026miche_qm36 RED teams=frc6081,frc5144,frc3641 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026miche,2026miche_qm4,blue,"frc5314,frc6081,frc2611",0,10,"event=2026miche match=2026miche_qm4 BLUE teams=frc5314,frc6081,frc2611 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026miche,2026miche_qm43,blue,"frc8300,frc5460,frc9210",0,10,"event=2026miche match=2026miche_qm43 BLUE teams=frc8300,frc5460,frc9210 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026miche,2026miche_qm44,blue,"frc8373,frc10285,frc11387",0,10,"event=2026miche match=2026miche_qm44 BLUE teams=frc8373,frc10285,frc11387 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026miche,2026miche_qm47,blue,"frc8832,frc6081,frc5530",0,10,"event=2026miche match=2026miche_qm47 BLUE teams=frc8832,frc6081,frc5530 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026miche,2026miche_qm52,blue,"frc10607,frc5567,frc7197",0,10,"event=2026miche match=2026miche_qm52 BLUE teams=frc10607,frc5567,frc7197 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026miche,2026miche_qm63,blue,"frc240,frc5567,frc6081",0,10,"event=2026miche match=2026miche_qm63 BLUE teams=frc240,frc5567,frc6081 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026miche,2026miche_qm64,red,"frc8300,frc11505,frc10607",0,10,"event=2026miche match=2026miche_qm64 RED teams=frc8300,frc11505,frc10607 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026miche,2026miche_qm69,blue,"frc6570,frc6081,frc9210",0,10,"event=2026miche match=2026miche_qm69 BLUE teams=frc6570,frc6081,frc9210 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026miche,2026miche_qm7,red,"frc3668,frc8300,frc5205",0,10,"event=2026miche match=2026miche_qm7 RED teams=frc3668,frc8300,frc5205 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026miche,2026miche_qm72,blue,"frc3656,frc11387,frc5708",0,10,"event=2026miche match=2026miche_qm72 BLUE teams=frc3656,frc11387,frc5708 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026miche,2026miche_qm74,blue,"frc9204,frc302,frc8373",0,10,"event=2026miche match=2026miche_qm74 BLUE teams=frc9204,frc302,frc8373 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026miche,2026miche_qm75,blue,"frc8374,frc5260,frc8300",0,10,"event=2026miche match=2026miche_qm75 BLUE teams=frc8374,frc5260,frc8300 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026miche,2026miche_qm78,red,"frc6081,frc7056,frc10285",0,10,"event=2026miche match=2026miche_qm78 RED teams=frc6081,frc7056,frc10285 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026miche,2026miche_qm9,blue,"frc7197,frc10285,frc7501",0,10,"event=2026miche match=2026miche_qm9 BLUE teams=frc7197,frc10285,frc7501 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026miche,2026miche_sf3m1,blue,"frc6570,frc5046,frc6081",0,10,"event=2026miche match=2026miche_sf3m1 BLUE teams=frc6570,frc5046,frc6081 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026miche,2026miche_sf6m1,red,"frc6570,frc5046,frc6081",0,10,"event=2026miche match=2026miche_sf6m1 RED teams=frc6570,frc5046,frc6081 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026miche,2026miche_sf8m1,blue,"frc1076,frc8373,frc503",0,10,"event=2026miche match=2026miche_sf8m1 BLUE teams=frc1076,frc8373,frc503 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026milak,2026milak_qm1,blue,"frc8397,frc3875,frc5623",0,10,"event=2026milak match=2026milak_qm1 BLUE teams=frc8397,frc3875,frc5623 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026milak,2026milak_qm4,red,"frc5152,frc5676,frc5248",0,10,"event=2026milak match=2026milak_qm4 RED teams=frc5152,frc5676,frc5248 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026milak,2026milak_qm41,blue,"frc5559,frc8041,frc5152",0,10,"event=2026milak match=2026milak_qm41 BLUE teams=frc5559,frc8041,frc5152 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026milak,2026milak_qm51,red,"frc5675,frc8397,frc8608",0,10,"event=2026milak match=2026milak_qm51 RED teams=frc5675,frc8397,frc8608 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026milak,2026milak_qm56,red,"frc3658,frc7226,frc8397",0,10,"event=2026milak match=2026milak_qm56 RED teams=frc3658,frc7226,frc8397 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026milak,2026milak_qm64,blue,"frc9672,frc858,frc245",0,10,"event=2026milak match=2026milak_qm64 BLUE teams=frc9672,frc858,frc245 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026milak,2026milak_qm69,blue,"frc11386,frc5676,frc7226",0,10,"event=2026milak match=2026milak_qm69 BLUE teams=frc11386,frc5676,frc7226 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026milak,2026milak_qm8,red,"frc10651,frc8397,frc9239",0,10,"event=2026milak match=2026milak_qm8 RED teams=frc10651,frc8397,frc9239 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026milak,2026milak_sf12m1,red,"frc8126,frc245,frc11386",0,10,"event=2026milak match=2026milak_sf12m1 RED teams=frc8126,frc245,frc11386 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_f1m1,red,"frc4741,frc3100,frc5348",0,10,"event=2026mndu match=2026mndu_f1m1 RED teams=frc4741,frc3100,frc5348 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_f1m1,blue,"frc3630,frc3297,frc2847",0,10,"event=2026mndu match=2026mndu_f1m1 BLUE teams=frc3630,frc3297,frc2847 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_qm12,blue,"frc4674,frc7797,frc3691",0,10,"event=2026mndu match=2026mndu_qm12 BLUE teams=frc4674,frc7797,frc3691 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm15,red,"frc3630,frc3883,frc7849",0,10,"event=2026mndu match=2026mndu_qm15 RED teams=frc3630,frc3883,frc7849 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm15,blue,"frc6147,frc4166,frc8516",0,10,"event=2026mndu match=2026mndu_qm15 BLUE teams=frc6147,frc4166,frc8516 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_qm2,red,"frc3082,frc6147,frc3883",0,10,"event=2026mndu match=2026mndu_qm2 RED teams=frc3082,frc6147,frc3883 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_qm21,red,"frc8422,frc4674,frc2501",0,10,"event=2026mndu match=2026mndu_qm21 RED teams=frc8422,frc4674,frc2501 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_qm27,blue,"frc3082,frc3130,frc11223",0,10,"event=2026mndu match=2026mndu_qm27 BLUE teams=frc3082,frc3130,frc11223 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm28,blue,"frc5658,frc2501,frc3042",0,10,"event=2026mndu match=2026mndu_qm28 BLUE teams=frc5658,frc2501,frc3042 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm3,red,"frc2526,frc3691,frc3130",0,10,"event=2026mndu match=2026mndu_qm3 RED teams=frc2526,frc3691,frc3130 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_qm30,blue,"frc6217,frc5348,frc7864",0,10,"event=2026mndu match=2026mndu_qm30 BLUE teams=frc6217,frc5348,frc7864 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm36,blue,"frc5348,frc4511,frc3630",0,10,"event=2026mndu match=2026mndu_qm36 BLUE teams=frc5348,frc4511,frc3630 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mndu,2026mndu_qm42,blue,"frc3130,frc8422,frc2181",0,10,"event=2026mndu match=2026mndu_qm42 BLUE teams=frc3130,frc8422,frc2181 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mndu,2026mndu_qm43,red,"frc6147,frc5348,frc10490",0,10,"event=2026mndu match=2026mndu_qm43 RED teams=frc6147,frc5348,frc10490 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm46,blue,"frc8516,frc4693,frc3926",0,10,"event=2026mndu match=2026mndu_qm46 BLUE teams=frc8516,frc4693,frc3926 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mndu,2026mndu_qm47,blue,"frc2846,frc2526,frc2501",0,10,"event=2026mndu match=2026mndu_qm47 BLUE teams=frc2846,frc2526,frc2501 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_qm49,red,"frc4511,frc3883,frc3691",0,10,"event=2026mndu match=2026mndu_qm49 RED teams=frc4511,frc3883,frc3691 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm49,blue,"frc4166,frc3130,frc3042",0,10,"event=2026mndu match=2026mndu_qm49 BLUE teams=frc4166,frc3130,frc3042 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm5,blue,"frc5348,frc2181,frc3926",0,10,"event=2026mndu match=2026mndu_qm5 BLUE teams=frc5348,frc2181,frc3926 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm51,red,"frc7864,frc8516,frc4656",0,10,"event=2026mndu match=2026mndu_qm51 RED teams=frc7864,frc8516,frc4656 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm6,blue,"frc4778,frc7797,frc6217",0,10,"event=2026mndu match=2026mndu_qm6 BLUE teams=frc4778,frc7797,frc6217 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm61,red,"frc11223,frc8422,frc5348",0,10,"event=2026mndu match=2026mndu_qm61 RED teams=frc11223,frc8422,frc5348 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_qm63,red,"frc7849,frc3042,frc8516",0,10,"event=2026mndu match=2026mndu_qm63 RED teams=frc7849,frc3042,frc8516 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_qm64,blue,"frc3130,frc3294,frc3630",0,10,"event=2026mndu match=2026mndu_qm64 BLUE teams=frc3130,frc3294,frc3630 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mndu,2026mndu_qm68,blue,"frc2526,frc8516,frc8422",0,10,"event=2026mndu match=2026mndu_qm68 BLUE teams=frc2526,frc8516,frc8422 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm72,blue,"frc5658,frc3130,frc6044",0,10,"event=2026mndu match=2026mndu_qm72 BLUE teams=frc5658,frc3130,frc6044 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm77,blue,"frc5348,frc3082,frc2846",0,10,"event=2026mndu match=2026mndu_qm77 BLUE teams=frc5348,frc3082,frc2846 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mndu,2026mndu_qm8,blue,"frc3883,frc2501,frc7864",0,10,"event=2026mndu match=2026mndu_qm8 BLUE teams=frc3883,frc2501,frc7864 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_qm9,red,"frc8516,frc3130,frc2861",0,10,"event=2026mndu match=2026mndu_qm9 RED teams=frc8516,frc3130,frc2861 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu,2026mndu_sf11m1,red,"frc4741,frc3100,frc5348",0,10,"event=2026mndu match=2026mndu_sf11m1 RED teams=frc4741,frc3100,frc5348 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_sf1m1,red,"frc4741,frc3100,frc5348",0,10,"event=2026mndu match=2026mndu_sf1m1 RED teams=frc4741,frc3100,frc5348 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_sf1m1,blue,"frc3883,frc3926,frc4674",0,10,"event=2026mndu match=2026mndu_sf1m1 BLUE teams=frc3883,frc3926,frc4674 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mndu,2026mndu_sf5m1,red,"frc4674,frc3926,frc3883",0,10,"event=2026mndu match=2026mndu_sf5m1 RED teams=frc4674,frc3926,frc3883 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_sf6m1,blue,"frc6147,frc3130,frc3267",0,10,"event=2026mndu match=2026mndu_sf6m1 BLUE teams=frc6147,frc3130,frc3267 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu,2026mndu_sf7m1,blue,"frc7849,frc7797,frc2181",0,10,"event=2026mndu match=2026mndu_sf7m1 BLUE teams=frc7849,frc7797,frc2181 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu2,2026mndu2_qm23,blue,"frc2512,frc3212,frc4687",0,10,"event=2026mndu2 match=2026mndu2_qm23 BLUE teams=frc2512,frc3212,frc4687 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu2,2026mndu2_qm36,red,"frc4226,frc10711,frc3008",0,10,"event=2026mndu2 match=2026mndu2_qm36 RED teams=frc4226,frc10711,frc3008 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mndu2,2026mndu2_qm44,red,"frc4226,frc2227,frc3610",0,10,"event=2026mndu2 match=2026mndu2_qm44 RED teams=frc4226,frc2227,frc3610 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mndu2,2026mndu2_qm50,blue,"frc4687,frc3008,frc3298",0,10,"event=2026mndu2 match=2026mndu2_qm50 BLUE teams=frc4687,frc3008,frc3298 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mndu2,2026mndu2_qm54,red,"frc3102,frc2502,frc4226",0,10,"event=2026mndu2 match=2026mndu2_qm54 RED teams=frc3102,frc2502,frc4226 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026mndu2,2026mndu2_qm75,blue,"frc2491,frc4687,frc9532",0,10,"event=2026mndu2 match=2026mndu2_qm75 BLUE teams=frc2491,frc4687,frc9532 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu2,2026mndu2_qm76,blue,"frc6047,frc4226,frc2855",0,10,"event=2026mndu2 match=2026mndu2_qm76 BLUE teams=frc6047,frc4226,frc2855 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026mndu2,2026mndu2_sf2m1,blue,"frc4687,frc2177,frc3610",0,10,"event=2026mndu2 match=2026mndu2_sf2m1 BLUE teams=frc4687,frc2177,frc3610 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026mnwi,2026mnwi_qm11,red,"frc7850,frc2977,frc4065",0,10,"event=2026mnwi match=2026mnwi_qm11 RED teams=frc7850,frc2977,frc4065 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
